num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,time,GPSFix,NumberOfSatellites
326,-78.6931459,35.7235103,25.001,-0.0022485475055873394,1.1463921070098877,0.0008288936805911362,0.0,0.02,0.0,12.587,2025-04-20 22:44:44.432409,6,10
327,-78.6931459,35.7235103,25.001,0.0002153842942789197,-0.33893465995788574,0.0019109065178781748,0.0,0.02,0.0,12.587,2025-04-20 22:44:45.433346,6,10
328,-78.693146,35.7235105,25.001,-0.15871702134609222,-1.0018972158432007,0.06303681433200836,0.2,-0.11,0.0,12.587,2025-04-20 22:44:46.433761,6,10
329,-78.6931553,35.723521,25.001,-0.333133727312088,-0.6511757373809814,0.005429711192846298,2.23,-1.59,0.0,12.587,2025-04-20 22:44:47.434955,6,10
330,-78.6931804,35.7235492,25.006,-0.44160327315330505,-0.6219713091850281,-0.0029498133808374405,4.15,-3.02,0.0,12.587,2025-04-20 22:44:48.435895,6,10
331,-78.6932209,35.7235949,25.006,-0.4454633295536041,-0.7948170900344849,0.05256713181734085,5.94,-4.27,0.0,12.587,2025-04-20 22:44:49.436324,6,10
332,-78.6932707,35.7236509,25.007,-0.42369261384010315,-0.6456604599952698,-0.009467379190027714,6.35,-4.67,0.0,12.587,2025-04-20 22:44:50.437234,6,10
333,-78.6933236,35.7237093,25.0,-0.4162832498550415,-0.7169787883758545,0.02483193948864937,6.57,-4.83,0.0,12.587,2025-04-20 22:44:51.439121,6,10
334,-78.6933773,35.7237691,25.001,-0.4123797118663788,-0.7145212292671204,0.015609783120453358,6.63,-4.83,0.0,12.587,2025-04-20 22:44:52.439736,6,10
335,-78.6934306,35.7238283,25.002,-0.40536409616470337,-0.6838955879211426,0.00891638733446598,6.6,-4.84,0.0,12.587,2025-04-20 22:44:53.440195,6,10
336,-78.6934839,35.7238875,25.001,-0.4015583395957947,-0.71424800157547,0.018073154613375664,6.56,-4.79,0.0,12.587,2025-04-20 22:44:54.440947,6,10
337,-78.6935365,35.723946,24.999,-0.398322731256485,-0.6983422636985779,0.011451249942183495,6.53,-4.77,0.0,12.587,2025-04-20 22:44:55.442255,6,10
338,-78.6935891,35.7240046,24.998,-0.39809879660606384,-0.7014331817626953,0.014051422476768494,6.49,-4.74,0.0,12.587,2025-04-20 22:44:56.442798,6,10
339,-78.693641,35.7240626,24.998,-0.39997217059135437,-0.7051060199737549,0.013698650524020195,6.49,-4.73,0.0,12.587,2025-04-20 22:44:57.443599,6,10
340,-78.693693,35.7241205,24.998,-0.4034593403339386,-0.6999453902244568,0.01155073381960392,6.49,-4.74,0.0,12.587,2025-04-20 22:44:58.444145,6,10
341,-78.6937451,35.7241785,24.998,-0.4033617675304413,-0.7029414772987366,0.013019652105867863,6.51,-4.76,0.0,12.587,2025-04-20 22:44:59.444933,6,10
342,-78.6937976,35.7242371,24.996,-0.3972054123878479,-0.7025392055511475,0.012016253545880318,6.49,-4.74,0.0,12.587,2025-04-20 22:45:00.447050,6,10
343,-78.6938498,35.7242953,24.995,-0.39830970764160156,-0.7016423940658569,0.012072869576513767,6.47,-4.74,0.0,12.587,2025-04-20 22:45:01.447744,6,10
344,-78.693902,35.7243534,24.997,-0.3962436318397522,-0.7028082609176636,0.012317776679992676,6.46,-4.72,0.0,12.587,2025-04-20 22:45:02.448195,6,10
345,-78.693954,35.7244113,24.998,-0.4008592367172241,-0.7027697563171387,0.012336354702711105,6.47,-4.73,0.0,12.587,2025-04-20 22:45:03.448813,6,10
346,-78.694006,35.7244693,24.998,-0.4011956751346588,-0.7026963233947754,0.012470324523746967,6.47,-4.73,0.0,12.587,2025-04-20 22:45:04.449603,6,10
347,-78.6940582,35.7245273,24.997,-0.40157803893089294,-0.7025558352470398,0.012432432733476162,6.49,-4.74,0.0,12.587,2025-04-20 22:45:05.450056,6,10
348,-78.6941106,35.7245857,24.996,-0.3949618935585022,-0.702264130115509,0.011783218942582607,6.47,-4.73,0.0,12.587,2025-04-20 22:45:06.451873,6,10
349,-78.6941627,35.7246437,24.998,-0.40020468831062317,-0.7026152610778809,0.01234836969524622,6.46,-4.73,0.0,12.587,2025-04-20 22:45:07.452664,6,10
350,-78.6942147,35.7247018,24.998,-0.39816564321517944,-0.702765703201294,0.011733797378838062,6.46,-4.72,0.0,12.587,2025-04-20 22:45:08.453073,6,10
351,-78.6942667,35.7247597,24.997,-0.4024306535720825,-0.7021260261535645,0.012010334059596062,6.47,-4.73,0.0,12.587,2025-04-20 22:45:09.453654,6,10
352,-78.694319,35.724818,24.996,-0.39398524165153503,-0.7028654217720032,0.011644742451608181,6.47,-4.74,0.0,12.587,2025-04-20 22:45:10.454695,6,10
353,-78.6943712,35.7248761,24.998,-0.39981845021247864,-0.701792299747467,0.011653251014649868,6.46,-4.72,0.0,12.587,2025-04-20 22:45:11.454916,6,10
354,-78.6944234,35.7249342,24.998,-0.393492728471756,-0.703005313873291,0.012197183445096016,6.46,-4.73,0.0,12.587,2025-04-20 22:45:12.455560,6,10
355,-78.6944754,35.7249922,24.998,-0.4024488627910614,-0.7023234367370605,0.012224123813211918,6.46,-4.72,0.0,12.587,2025-04-20 22:45:13.457634,6,10
356,-78.6945273,35.7250501,24.998,-0.39790698885917664,-0.7024585604667664,0.011263042688369751,6.48,-4.74,0.0,12.587,2025-04-20 22:45:14.457910,6,10
357,-78.6945796,35.7251083,24.998,-0.40020421147346497,-0.7028542757034302,0.012141101993620396,6.47,-4.74,0.0,12.587,2025-04-20 22:45:15.458179,6,10
358,-78.6946318,35.7251665,24.996,-0.3941890597343445,-0.7024238705635071,0.011497151106595993,6.48,-4.73,0.0,12.587,2025-04-20 22:45:16.458836,6,10
359,-78.6946842,35.7252248,24.997,-0.3968377113342285,-0.7024720907211304,0.011460266076028347,6.45,-4.72,0.0,12.587,2025-04-20 22:45:17.459601,6,10
360,-78.6947361,35.7252827,24.998,-0.39687472581863403,-0.7018054723739624,0.011300991289317608,6.46,-4.72,0.0,12.587,2025-04-20 22:45:18.460327,6,10
361,-78.6947881,35.7253406,24.998,-0.40295088291168213,-0.7028690576553345,0.012339762412011623,6.47,-4.73,0.0,12.587,2025-04-20 22:45:19.462277,6,10
362,-78.6948401,35.7253985,24.998,-0.4006922245025635,-0.7022475004196167,0.011599350720643997,6.49,-4.75,0.0,12.587,2025-04-20 22:45:20.463301,6,10
363,-78.6948926,35.725457,24.999,-0.39704400300979614,-0.7026834487915039,0.011649479158222675,6.47,-4.73,0.0,12.587,2025-04-20 22:45:21.463573,6,10
364,-78.6949446,35.7255149,24.997,-0.39734727144241333,-0.7010799050331116,0.011163150891661644,6.46,-4.73,0.0,12.587,2025-04-20 22:45:22.464441,6,10
365,-78.6949968,35.7255731,24.996,-0.39720267057418823,-0.7030354142189026,0.011991743929684162,6.45,-4.72,0.0,12.587,2025-04-20 22:45:23.465232,6,10
366,-78.6950488,35.725631,24.998,-0.39877307415008545,-0.7034537196159363,0.012633716687560081,6.46,-4.72,0.0,12.587,2025-04-20 22:45:24.466247,6,10
367,-78.6951008,35.725689,24.998,-0.4010520577430725,-0.7024039626121521,0.01202418189495802,6.47,-4.73,0.0,12.587,2025-04-20 22:45:25.466981,6,10
368,-78.695153,35.7257472,24.998,-0.40044131875038147,-0.7025685906410217,0.011731467209756374,6.48,-4.74,0.0,12.587,2025-04-20 22:45:26.467703,6,10
369,-78.6952053,35.7258054,24.999,-0.3963140845298767,-0.7024495005607605,0.011497088707983494,6.46,-4.72,0.0,12.587,2025-04-20 22:45:27.468362,6,10
370,-78.6952574,35.7258635,24.998,-0.3999347984790802,-0.7025054097175598,0.011977762915194035,6.46,-4.73,0.0,12.587,2025-04-20 22:45:28.468768,6,10
371,-78.6953095,35.7259214,24.996,-0.3990887403488159,-0.7035489082336426,0.012402093969285488,6.46,-4.73,0.0,12.587,2025-04-20 22:45:29.469195,6,10
372,-78.6953615,35.7259794,24.997,-0.40139833092689514,-0.7017995715141296,0.011746430769562721,6.48,-4.73,0.0,12.587,2025-04-20 22:45:30.469514,6,10
373,-78.6954139,35.7260378,24.999,-0.39496901631355286,-0.7029545307159424,0.011252977885305882,6.47,-4.73,0.0,12.587,2025-04-20 22:45:31.470075,6,10
374,-78.6954659,35.7260958,24.998,-0.40008705854415894,-0.7019176483154297,0.011489726603031158,6.46,-4.73,0.0,12.587,2025-04-20 22:45:32.470527,6,10
375,-78.6955181,35.7261539,24.999,-0.3956955373287201,-0.703384280204773,0.012052163481712341,6.46,-4.73,0.0,12.587,2025-04-20 22:45:33.471333,6,10
376,-78.6955701,35.7262118,24.998,-0.4024006724357605,-0.7018415927886963,0.011793672107160091,6.47,-4.73,0.0,12.587,2025-04-20 22:45:34.471979,6,10
377,-78.6956224,35.7262701,24.999,-0.39248427748680115,-0.7028920650482178,0.011469623073935509,6.47,-4.73,0.0,12.587,2025-04-20 22:45:35.473028,6,10
378,-78.6956744,35.7263281,24.998,-0.4011593759059906,-0.7023186683654785,0.011962986551225185,6.46,-4.72,0.0,12.587,2025-04-20 22:45:36.474226,6,10
379,-78.6957266,35.7263862,24.997,-0.3943643867969513,-0.7024304270744324,0.011468736454844475,6.47,-4.73,0.0,12.587,2025-04-20 22:45:37.474877,6,10
380,-78.6957788,35.7264443,24.998,-0.39815691113471985,-0.7024433016777039,0.011567837558686733,6.46,-4.72,0.0,12.587,2025-04-20 22:45:38.475583,6,10
381,-78.6958308,35.7265023,24.998,-0.3964121341705322,-0.7030048370361328,0.012111100368201733,6.46,-4.72,0.0,12.587,2025-04-20 22:45:39.476421,6,10
382,-78.6958829,35.7265602,24.998,-0.4027096629142761,-0.7022287845611572,0.012545190751552582,6.47,-4.73,0.0,12.587,2025-04-20 22:45:40.476890,6,10
383,-78.695935,35.7266183,24.998,-0.3965088427066803,-0.7025724649429321,0.011815597303211689,6.49,-4.74,0.0,12.587,2025-04-20 22:45:41.477486,6,10
384,-78.6959874,35.7266768,24.997,-0.397145539522171,-0.702441930770874,0.011498281732201576,6.46,-4.72,0.0,12.587,2025-04-20 22:45:42.478560,6,10
385,-78.6960394,35.7267347,24.998,-0.3960050940513611,-0.7027587294578552,0.011846721172332764,6.46,-4.73,0.0,12.587,2025-04-20 22:45:43.479960,6,10
386,-78.6960917,35.7267929,24.998,-0.39777469635009766,-0.7025988101959229,0.01226978562772274,6.45,-4.72,0.0,12.587,2025-04-20 22:45:44.480458,6,10
387,-78.6961437,35.7268508,24.998,-0.3972565233707428,-0.7027561068534851,0.012004989199340343,6.47,-4.73,0.0,12.587,2025-04-20 22:45:45.481157,6,10
388,-78.6961958,35.7269089,24.998,-0.4009166955947876,-0.7023231387138367,0.011943936347961426,6.46,-4.72,0.0,12.587,2025-04-20 22:45:46.482266,6,10
389,-78.6962477,35.7269668,24.997,-0.40023306012153625,-0.7024567127227783,0.011607276275753975,6.48,-4.74,0.0,12.587,2025-04-20 22:45:47.484192,6,10
390,-78.6963001,35.7270251,24.998,-0.35497555136680603,-0.7018614411354065,0.008231676183640957,6.42,-4.69,0.0,12.587,2025-04-20 22:45:48.485299,6,10
391,-78.696349,35.7270796,24.999,-0.23023855686187744,-0.7015281915664673,0.00043898081639781594,5.67,-4.15,0.0,12.587,2025-04-20 22:45:49.486004,6,10
392,-78.6963911,35.7271262,24.991,-0.1230899840593338,-0.7015011310577393,-0.001085691968910396,4.65,-3.41,0.0,12.587,2025-04-20 22:45:50.486207,6,10
393,-78.6964242,35.7271628,24.988,-0.015464277006685734,-0.7020876407623291,-0.0038576105143874884,3.47,-2.55,0.0,12.587,2025-04-20 22:45:51.486977,6,10
394,-78.6964472,35.7271882,24.988,0.08755916357040405,-0.7000012993812561,-0.006494374945759773,2.15,-1.57,0.0,12.587,2025-04-20 22:45:52.487341,6,10
395,-78.6964586,35.7272007,24.991,0.10343077033758163,0.10406726598739624,0.09659361094236374,0.67,-0.47,-0.01,12.587,2025-04-20 22:45:53.488353,6,10
396,-78.6964597,35.7272023,24.99,-0.02716371975839138,1.603173851966858,0.03474166616797447,-0.1,0.1,0.0,12.587,2025-04-20 22:45:54.488816,6,10
397,-78.6964567,35.7272,24.986,-0.2660934627056122,2.2472710609436035,-0.05922865495085716,-0.47,0.71,0.0,12.587,2025-04-20 22:45:55.489880,6,10
398,-78.6964358,35.7271904,24.984,-0.337758332490921,1.7601430416107178,0.08877455443143845,-1.57,2.94,0.0,12.587,2025-04-20 22:45:56.490337,6,10
399,-78.6963925,35.7271717,24.987,-0.22295956313610077,1.795516014099121,0.033200062811374664,-2.39,4.57,-0.01,12.587,2025-04-20 22:45:57.490799,6,10
400,-78.6963437,35.7271512,24.975,-0.08298762887716293,1.9597728252410889,-0.006647829432040453,-2.01,4.01,0.0,12.587,2025-04-20 22:45:58.491008,6,10
401,-78.6963038,35.7271351,24.967,0.024898551404476166,1.7981717586517334,-0.013585170730948448,-1.47,2.95,0.0,12.587,2025-04-20 22:45:59.492756,6,10
402,-78.6962786,35.727125,24.918,0.23834580183029175,1.871450662612915,-0.03939824551343918,-0.63,1.27,0.3,12.587,2025-04-20 22:46:00.493247,6,10
403,-78.6962719,35.7271225,24.056,0.05775120109319687,1.8789891004562378,-0.0041940235532820225,-0.09,0.15,1.41,12.587,2025-04-20 22:46:01.493979,6,10
404,-78.6962721,35.7271224,22.482,0.00950619950890541,1.8360666036605835,-0.0007475050515495241,0.01,-0.09,1.51,12.587,2025-04-20 22:46:02.494971,6,10
405,-78.6962738,35.7271227,20.966,-0.0067042638547718525,1.8727879524230957,-0.001674047322012484,0.02,-0.07,1.43,12.587,2025-04-20 22:46:03.495484,6,10
406,-78.6962749,35.7271229,19.481,-0.008379481732845306,1.8590835332870483,-0.0017669872613623738,0.01,0.0,1.44,12.587,2025-04-20 22:46:04.495856,6,10
407,-78.6962753,35.727123,17.981,-0.0042221155017614365,1.854965090751648,-0.0016351002268493176,0.0,0.03,1.45,12.587,2025-04-20 22:46:05.496707,6,10
408,-78.6962754,35.727123,16.487,-0.0009738019434735179,1.8653357028961182,-0.0023512491025030613,0.01,0.03,1.45,12.587,2025-04-20 22:46:06.496968,6,10
409,-78.6962754,35.727123,14.987,0.00016701381537131965,1.8582502603530884,-0.0011817938648164272,0.01,0.02,1.46,12.587,2025-04-20 22:46:07.497483,6,10
410,-78.6962754,35.727123,13.498,0.0005314002046361566,1.8608007431030273,-0.0018385956063866615,0.02,0.01,1.46,12.587,2025-04-20 22:46:08.497993,6,10
411,-78.6962754,35.727123,11.995,7.217004167614505e-05,1.860238790512085,-0.0014668389922007918,0.02,0.0,1.47,12.587,2025-04-20 22:46:09.498314,6,10
412,-78.6962754,35.727123,10.647,-0.0003772144264075905,1.8605626821517944,-0.0015384446596726775,0.02,0.0,0.92,12.587,2025-04-20 22:46:10.498974,6,10
413,-78.6962754,35.727123,10.097,0.0007178369560278952,1.8609238862991333,-0.0013082347577437758,0.02,0.0,0.41,12.587,2025-04-20 22:46:11.500156,6,10
414,-78.6962754,35.727123,9.639,0.00016400933964177966,1.8605362176895142,-0.0014084530994296074,0.01,0.0,0.51,12.587,2025-04-20 22:46:12.500530,6,10
415,-78.6962754,35.7271231,9.128,-0.0011718986788764596,1.860802173614502,-0.000753759581129998,0.01,0.0,0.51,12.587,2025-04-20 22:46:13.501714,6,10
416,-78.6962754,35.7271231,8.624,-0.0009353486821055412,1.8610163927078247,-0.0008220383897423744,0.01,0.01,0.5,12.587,2025-04-20 22:46:14.502898,6,10
417,-78.6962755,35.7271231,8.122,-0.001443385030142963,1.8607137203216553,-0.0008213423425331712,0.01,0.01,0.5,12.587,2025-04-20 22:46:15.503130,6,10
418,-78.6962755,35.7271231,7.618,-0.0009240830549970269,1.8604168891906738,-0.0012421759311109781,0.01,0.01,0.5,12.587,2025-04-20 22:46:16.503599,6,10
419,-78.6962755,35.7271231,7.117,-0.0007503607776015997,1.8605046272277832,-0.0013737468980252743,0.0,0.01,0.5,12.587,2025-04-20 22:46:17.504344,6,10
420,-78.6962755,35.7271231,6.615,-0.0009300524834543467,1.860830307006836,-0.0010280783753842115,0.0,0.01,0.49,12.587,2025-04-20 22:46:18.504858,6,10
421,-78.6962755,35.7271231,6.116,-0.0003700173110701144,1.8609483242034912,-0.001062992843799293,0.01,0.01,0.49,12.587,2025-04-20 22:46:19.506882,6,10
422,-78.6962755,35.7271231,5.614,0.00011676103167701513,1.861334204673767,-0.0007514921016991138,0.01,0.01,0.49,12.587,2025-04-20 22:46:20.507643,6,10
423,-78.6962755,35.7271231,5.113,-0.00043124076910316944,1.860912561416626,-0.0005858559161424637,0.01,0.01,0.49,12.587,2025-04-20 22:46:21.508423,6,10
424,-78.6962755,35.7271231,4.611,-0.0005182527820579708,1.861074686050415,-0.0013676872476935387,0.01,0.01,0.49,12.587,2025-04-20 22:46:22.509091,6,10
425,-78.6962755,35.7271231,4.112,-0.0010035664308816195,1.8611257076263428,-0.0014121637213975191,0.01,0.01,0.49,12.587,2025-04-20 22:46:23.510297,6,10
426,-78.6962755,35.7271231,3.611,-0.0008896134095266461,1.86123788356781,-0.0014419013168662786,0.01,0.01,0.49,12.587,2025-04-20 22:46:24.511387,6,10
427,-78.6962755,35.7271231,3.112,-0.0008292956626974046,1.861136794090271,-0.0011563226580619812,0.01,0.01,0.49,12.587,2025-04-20 22:46:25.512351,6,10
428,-78.6962755,35.7271231,2.61,-0.0008327967370860279,1.861043095588684,-0.0006484350888058543,0.01,0.01,0.49,12.587,2025-04-20 22:46:26.513559,6,10
429,-78.6962755,35.7271231,2.11,-0.0009792963974177837,1.861312747001648,-0.0006373964133672416,0.0,0.01,0.49,12.587,2025-04-20 22:46:27.513971,6,10
430,-78.6962755,35.7271231,1.609,-0.0005671127000823617,1.8615424633026123,-0.0008006591815501451,0.0,0.01,0.49,12.587,2025-04-20 22:46:28.514553,6,10
431,-78.6962755,35.7271231,1.11,-0.00015099281154107302,1.8609819412231445,-0.0007904467638581991,0.0,0.01,0.49,12.587,2025-04-20 22:46:29.516614,6,10
432,-78.6962755,35.7271231,0.608,-0.00012037446140311658,1.8612380027770996,-0.0009268192807212472,0.0,0.01,0.49,12.587,2025-04-20 22:46:30.517080,6,10
433,-78.6962755,35.7271231,0.109,-0.0005825348198413849,1.8609174489974976,-0.0011281329207122326,0.01,0.01,0.49,12.587,2025-04-20 22:46:31.517873,6,10
434,-78.6962755,35.7271231,0.03,-0.0007929049315862358,1.8609559535980225,-0.0010475829476490617,0.01,0.01,0.01,12.587,2025-04-20 22:46:32.518935,6,10
435,-78.6962754,35.7271231,0.019,-0.0007725319010205567,1.8609094619750977,-0.0010260160779580474,0.01,0.01,0.01,12.587,2025-04-20 22:46:33.520026,6,10
